id_charge,id_discharge,average_voltage
714960,1288227,3.641510293333345
758117,765004,3.0432700783333404
690058,1048269,2.456583822499998
25238,19367,4.19856919155173
1041225,1041076,3.3956949774999976
26838,26837,3.2641944683333337
19109,757754,2.929606061666673
768595,754076,3.871282515833333
753599,767649,4.547398673333331
780620,758640,2.4875112633333503
766542,764340,2.873947745833332
760833,774155,4.061704148333331
9227,1229235,1.2606873879310347
1040836,1048899,3.445836379999999
761104,759836,2.096415128333338
774537,1222070,3.880317895000009
25275,1272804,3.8393680333333338
753998,1177469,3.6499359033333336
19326,1016152,2.387021949051725
753869,25422,2.36856125333333
1048335,758422,4.406634853333334
694629,26101,4.332005802222222
1040838,1049283,1.632719324999997
1442954,1246794,1.7258163250000012
20361,19017,3.4991701608333345
757433,757229,0.8667829765516938
753560,1275571,1.4700189858333392
18906,26317,2.4036610158333334
1176474,764869,3.821406282500007
759410,777291,3.792853433333339
1043572,1043490,-0.3946278925000038
26796,26795,3.7464352983333287
1329713,1048585,4.746795054583333
759192,1235661,3.636648303333321
754708,773065,1.867524023333336
558110,16318,1.2863254475000006
25236,756480,4.313930676666667
771370,1234707,3.391434629999996
26304,26303,4.224617224999998
775116,768041,2.921545058333327
756478,1221440,2.203200306551725
760189,761271,4.3145117908333335
754594,754909,2.794919053333328
772415,771144,2.54909510405172
1429856,1076732,3.758477153000001
1363448,1325619,5.264296851250005
1190609,1296331,2.492623141551722
714960,1317973,2.7484197900000025
1046357,1046251,0.6333925175000031
1042978,1378118,0.90093065
1143651,1154656,0.8136670404166638
757059,1233434,6.121570934999997
25992,1043713,2.1232146649999994
758820,38676,3.7327223658333377
1043316,1043165,5.04226532
510408,1002569,2.036453589999998
8634,978285,-0.1015824600000002
1349740,1041444,4.388626292499995
758060,759155,3.078690095833335
1217845,1220910,4.762122656551728
695808,1045786,5.070646552500007
1342978,1372314,0.6624027599999998
1235333,1222595,1.2600829593333336
560083,1327610,2.4231810212499867
1385813,1324942,-0.9794302016666616
753756,757406,3.173812358333333
775297,1177402,3.894659230833331
1405065,1247104,0.2101582100000004
25197,16933,3.439212333333334
1094371,1094341,-0.0418638774999998
1101234,779071,3.3441989966666736
1356217,1044880,0.3515591733333357
715584,1342607,2.0919994474999983
757029,757026,4.032006620833333
1176404,772726,1.9819522065517143
1280539,756307,2.7907916483333297
758506,760096,2.030992473333332
1101729,776163,5.003872900833334
1202859,762401,6.5608401833333305
764557,780480,3.737446982424241
26110,753869,2.447990343333335
1223174,1200057,3.8899456754385895
714929,771648,2.4107407575
759309,759205,3.2501558083333366
1055908,1104165,0.0397313591666666
25414,25398,2.387301633333327
1101189,1120790,4.338141591551722
775270,755452,4.063400075833333
1443203,753198,3.8932313575
772124,759959,2.262346824999999
1047616,1047722,-0.0320856049999983
1176520,758129,4.009209343333336
774537,1043719,0.9746727975000132
25279,555869,3.2037160333333263
850210,758786,2.595430178333335
757191,758364,3.1360205783333344
25294,18911,3.293960873333337
27510,1003856,1.811955377499996
757524,752552,3.042650575833332
1924816,1045314,4.217611095
32393,26191,5.065938405000002
774423,1176990,3.3466521733333394
769515,1176347,2.7538008115517165
774344,850367,3.3730357658333263
758732,777836,3.630669475333325
1043389,1044171,0.5724590499999996
689834,32314,5.3534290483333296
849451,1176563,4.063836243333332
5670,6944,0.886406978333331
9027,36982,1.1812298324999988
1220116,1234296,-0.0203941799999921
560878,1113630,4.388399527500005
753573,753861,4.793945038333338
763790,1663238,4.50240873333333
10033,1219792,1.3009464174999998
26552,26551,4.093662863333333
753116,757593,3.817008133333332
775155,1177101,2.826265503333336
1359531,1048235,4.246078665000003
585202,558324,2.943604127999997
27826,1110883,2.3765857030000035
1044452,1044405,-0.8662572062500041
704240,26021,4.385994198333326
1044744,1044778,0.5913809300000002
755818,752488,2.5714668008333392
772268,1176804,4.918742306666678
26854,1048332,1.7096480250000003
753604,753597,4.284153378333333
1177761,1177967,1.8673589133333384
766512,1291335,3.7542038933333175
1407373,1048912,2.486052649999998
1407587,756371,4.577147888333333
1041362,1215685,1.7210893999999994
767610,753835,4.049938293333338
755402,754935,2.6520638133333394
25262,1045424,0.9114425405555552
774416,772553,5.010663396551737
867992,761940,4.518617037083335
768173,770727,4.056820545833337
1378486,1043253,2.640936530000002
1386198,1409253,3.3005293225000005
766489,766508,3.0595730008333293
756575,754504,3.986287513333328
759180,752777,3.816366453333328
763192,775937,2.8010381800000035
849086,766486,1.7887519783333332
1096958,1235635,0.9469528733333494
759917,770910,3.623734060000008
759382,772997,1.6674719500000064
1350503,21541,3.685840647500003
766050,705365,4.131547503333327
25433,1401384,1.1170991750000043
775750,765285,3.568185368333322
764738,764904,3.2411254883333287
1359845,14694,4.612194437500011
1567236,780105,3.246165253333349
763240,758372,3.7039791233333306
771217,1176370,5.266598791551733
1043652,1043518,0.5737919099999905
1229072,1234616,1.3958484749999984
764448,765223,3.4425489900000037
1043595,1043125,4.945968158749994
753551,753177,4.355584248333334
644514,1016144,2.489175994999999
776603,764537,3.5665994043295
754310,1176720,4.702296313333325
1040961,1041006,2.292442688750003
1400837,774032,4.670578673333336
851093,886210,4.525267625333327
1178442,1234990,3.749234689999999
1047762,1047668,3.861004947499997
714929,1044215,1.8453232899999965
31603,26359,5.038455278333349
31874,540356,5.315603548333347
770237,768948,3.889970853333328
806996,806951,0.6175924833333303
753543,756985,2.615450627083338
756126,776140,2.467122138333342
755265,774219,3.600760663333337
1216930,1235025,0.9400129433333336
780886,776269,4.1069163633333305
778481,776423,4.84406126333332
780616,757208,2.9674199166666755
1101430,542864,4.56883197155172
753229,757987,3.28175909333334
768708,762507,3.5339499483333343
753577,758248,4.293829603333326
26780,697726,4.72837373083333
1417269,1423472,1.683621594999999
1101248,753637,4.059933315833331
971669,13464,1.115058664999995
1376600,1366511,2.179020624999999
1444811,1045491,0.5683177883333338
1408935,1379702,-0.074045989999999
776057,1177293,3.440588923333327
768303,1236234,-0.0168069666666734
6985,1078548,-0.0442212135714288
1237229,756519,2.043466723333357
1047927,1012791,4.892302771551702
758265,761262,4.283968123333335
19395,1003318,3.2905381300000043
773181,775271,3.537951798333329
760312,759086,4.68927737333333
1931800,560917,2.924427474166665
25236,19359,3.7647140665517256
1385157,556748,5.320568554999997
780521,851274,4.093905111111115
774500,756411,2.716354020833333
768531,768584,3.311050718333353
757397,759398,2.5838794058333336
1354141,1040979,2.3796867491666664
1265975,19043,3.232427735833345
26854,1048266,3.2634545874999974
756729,1309272,2.5845792383333377
25201,559893,4.135455683333338
780408,770856,3.279080248333334
765633,754676,4.253022903333332
585323,1101527,4.077559843333352
1178444,778824,3.700469580833333
753158,771220,3.4796304366666675
770554,777041,4.040260089583332
767617,758181,2.309755798333332
25262,1047249,0.0651822974999986
753636,753523,3.5961902983333305
9561,7543,1.8018921733333333
1276200,760393,2.805292900833334
27102,1220949,5.024058592266007
1046820,1046562,3.3143101975
753211,755288,1.8007801433333317
1176466,1177625,3.893744978333335
26562,26561,4.034618058888881
1044002,1044107,1.4911249849999997
694554,1043615,1.1199589949999835
25234,1221438,4.079002416551724
690004,540530,5.31174754333333
32113,557638,3.877630971551728
772541,1290858,3.1960992950000007
752916,755172,1.8124472633333304
1387033,1233115,2.2484023949999967
778765,1176895,4.86597678583333
26226,26225,2.6724917733333244
1401310,1042577,2.987569299999994
1400906,1400241,3.2337793349999964
1931800,1044607,3.0091060180555544
697815,697692,5.312272765833332
756019,766710,4.612755223333328
780624,1233290,3.454699530000004
1042860,1042815,2.16450648
690058,26717,5.343613760833326
504110,504103,3.3565609583333376
775324,1662205,4.469332993333412
778254,831270,3.8589016283333297
756726,859108,3.196446490833336
1349740,1041392,2.346625519999997
1040836,1047796,2.9329972324999973
1376950,1044741,4.059182747499992
689964,26647,5.065783453333329
1043966,1043924,3.7550628650000015
102,1006112,-0.8766265767816095
20488,764423,3.839053890833333
1213744,1236608,1.474245423333348
1177872,766892,3.6548617708333326
1047643,1047680,1.7654479225000022
705300,1101550,5.545836435833327
766220,769549,4.798518053333344
775276,562404,5.04306379083332
754963,752479,3.382690123333309
774420,776880,3.5262138108333305
772211,1177350,3.076132053333329
766395,757995,3.3213239333333364
1041988,753184,3.159547659999999
767644,26400,4.183802583333336
780611,780616,3.0044524499999925
781614,776417,2.060561153333343
1046949,1046764,1.8038575574999995
1221438,18921,2.544800361551724
1101222,754854,2.9972125833333267
753423,857355,4.163795528333343
1325965,1364109,0.166718366666665
758725,753473,2.5498901433333288
1046527,1046556,1.338937660625
25418,25400,1.477110083333334
754504,1177394,3.183804096666667
766789,757174,4.505115863333349
1178412,757895,3.5697620558333343
1177722,769553,3.737852040833336
25280,627993,3.112703815833332
1372756,1044197,2.71444588875
756481,756274,3.6624679915517255
704184,25887,5.454898730833325
1142770,1154662,2.568237146388892
769520,1176390,3.6238124265517264
756075,775973,3.7826465258333366
771032,772153,3.3144571365517272
689973,26773,4.650400668333337
8640,1094184,-0.1201199183333335
1045581,1042573,0.7924415350000023
1101186,1177236,2.774079743333336
764402,761246,3.648223253333332
1306185,1301147,3.323602568333333
753133,849695,3.603952623333318
771151,771034,3.2622135933333327
775263,759912,3.798785383333329
1046983,1047030,3.614340345000001
510536,35899,1.6805721658333337
1359196,34140,2.5704519500000065
571518,30227,3.2042313124999984
26854,1048535,3.7950638549999978
26214,1101516,5.186244598333336
774290,760296,2.442663581666669
756587,776170,2.098045070833334
25262,1262424,0.7530239699999987
1001925,1017461,-0.2187532795833332
32527,1045800,3.817402349999997
767631,857358,2.0325840283333365
780665,850881,3.4715589333333456
25265,26963,3.832105108333335
849633,1176663,5.337247120833358
772667,758775,4.877225255431035
767589,863384,4.029588308333328
768526,768590,5.207700085833329
1193296,38280,1.2926047083333334
756307,764005,1.6893004683333332
26727,26731,2.2368514483333444
11882,1329157,3.606958900000005
771074,780493,3.006943213333334
765508,753023,2.754705713333341
1350429,1327109,1.31064925
771164,770765,3.5031372090517188
754928,1235194,-0.4954004366666663
584727,1045773,4.886553082499998
25236,1406798,4.112289990000003
684059,684066,3.8237127383333176
1177617,756516,2.7477559833333247
568488,1204618,2.3587848854999933
765258,756629,5.136803263333339
1389926,1345463,2.727672965833333
705395,705381,5.550832065833337
756766,774490,3.424569425833337
1412582,1048900,2.5844487524999997
764688,776979,3.67299269083333
1047618,1047673,2.7183687049999987
1341686,21213,4.415914636551722
540416,554535,3.951765615500001
26124,764171,3.5067603190517254
769109,760800,1.1683302133333249
25273,566257,2.978651636666669
8637,972048,0.0595645999999999
758964,774498,2.305804499999998
849514,782643,3.496896136666668
758647,768084,2.82914498333332
752751,769530,4.561593684999996
775294,772300,2.491015221666672
766466,759917,3.998901843333333
1389926,1346485,3.2699877875000007
1172462,1157835,4.4407961125
763057,777381,3.439093020833337
765511,761099,1.4603185233333325
768547,778000,3.715827738333336
685250,705636,4.067013708070185
1355579,1041330,3.9728991291666658
18773,1045717,2.2461406150000043
1096950,1185592,0.0088490186241609
770474,756861,2.2934848233333343
752752,1111072,4.422996118333335
1442954,4194,1.1474136200000022
26462,26461,4.032565223333333
776288,19226,3.072423191551724
26384,705375,4.677124243333314
1142713,1171226,1.5980312424999998
26242,1044206,-0.2779940450000063
767157,774459,2.0207439545833354
1043728,1043634,4.185991686250001
776468,776995,5.067193993333324
1223278,9615,1.6457626233333305
1203712,1233182,3.926563050000003
1041486,1047613,1.6252253616666674
1042994,1360929,2.582501963333328
756207,755695,3.850476955833334
775334,1177267,2.804097548333321
756275,755743,1.030354430833332
1043303,1043124,4.320914519999998
761512,755343,4.670871303333333
861261,765542,3.681102613333341
771949,756813,2.6073016383333365
1016256,1185513,0.0131613804929577
753607,753981,3.907815993333334
25884,25883,4.476146758333333
705381,705404,3.201963417500001
1171010,18890,2.7866917874999926
1390701,1045429,1.41732628222222
781682,780135,3.4282566083333466
774878,774310,2.669002409999999
697814,26847,5.159492045833336
1104701,1235338,4.713516363333331
773502,1580470,3.738860623000001
775996,778677,3.2126559283333385
705295,26365,5.112428865833341
759960,1177790,4.722344654999998
756257,756355,3.739597373333344
26686,26685,5.13654329333335
777241,772438,4.408243143333334
1443685,1390652,0.4363878699999999
759752,849541,2.340058373333325
1016155,18957,2.536465526551717
1143651,1170750,3.2575975504166648
1391360,1275790,4.59999961
760539,25417,1.5566025433333237
774814,760844,3.197606465833336
27010,1043740,1.6567120025000086
32385,32384,4.376477665833325
753236,765804,2.1295982033333347
782668,554656,3.6495458133333374
568345,1186037,-0.6615577934482759
1387033,1394560,2.1821702799999967
1404456,1402980,2.382004114999998
755229,775947,2.9551505700000007
755762,756669,1.2197068133333364
776759,776051,3.7418605608333353
1044744,1044742,2.693251135
771523,849547,2.105119911666667
1178313,775742,3.885621998333332
772530,752821,3.4561938433333377
849416,771233,3.9206311733333377
1176463,756486,3.679167843333336
560562,1113631,4.671302467499998
2156,1048589,2.0936018349999896
773127,758137,3.953873196666664
1389152,1041909,1.3831341925000022
764410,759846,3.775161862500004
1047920,1041465,1.8927016524999989
1043118,1043122,1.3543175249999893
775167,758722,3.732133335833336
26364,32352,6.200051713333328
26118,1177925,4.378287313333321
704988,25823,5.435916183333323
1425089,1402859,2.39735008
1410408,1408976,1.3515371349999965
1332851,39207,3.639747929999988
752635,22526,3.6375800083333294
752737,759613,3.10596746833333
780684,765400,4.193080858333322
7564,1226268,0.9598099279310396
756295,772133,3.2921253933333263
1217907,1236593,0.7235468433333428
755268,776385,1.9861131133333223
26600,705333,4.103418035833333
762930,756446,3.7902155583333337
757965,758282,3.3509051833333148
761156,766091,2.012196563333366
766460,765594,3.33574072583333
1359196,1041171,4.020582738333334
757151,759421,5.057911733333332
1220017,1518765,3.767389623000007
1046942,1047029,2.5921004849999987
888651,888265,1.1301186133333136
754718,754549,1.6143534265517236
25203,26091,3.815353475833331
766012,766136,4.6661673258333325
766096,774592,3.533304627333329
1178195,1178199,2.713432503
1176473,764912,5.692489526666667
760320,760031,4.61364929458333
35925,754756,3.076915258333332
777373,764896,2.836372273333329
510732,1003322,2.79419823625
1368842,1373205,1.794916817500003
757364,778594,2.798980851551722
1223415,1223973,2.106531302999981
1195165,1234648,1.3662293449999985
850913,850895,3.033496730833332
762897,757278,3.1529074800000005
775220,1043188,2.0170409474999973
776755,774707,4.171471659333337
776536,776595,3.4660229533333338
1391848,554955,5.250055079999999
32385,19470,4.37764028905173
763238,756092,3.690413353333331
774356,774639,4.022318893333339
1042286,1041912,3.824019416249999
1371977,1301572,3.1947088425000034
1047059,1047076,1.835179335
1337174,1346852,2.3215601
1213014,1234838,0.8441122049999922
695808,540948,3.3914627825
1389926,18725,3.526427633055554
26980,18997,3.7976074833333415
759236,754301,1.8219595533333337
25992,25991,5.060933100833329
773198,772124,4.186006978333336
1367462,510056,3.101637539999987
770717,769592,1.623482231551723
26892,32389,5.959006788333346
850907,766484,3.3819866553333435
759343,753115,5.805865288333334
773884,773918,2.3698550899999806
543107,542008,5.085863810833331
1780696,1257650,1.4340698399999994
850025,757563,3.514961390833333
755191,778554,4.01926013333333
584727,26361,5.754767973333333
1222991,1311345,4.078338348333338
770883,510366,1.7550202105000037
1391848,35311,3.35221579
1249486,1154524,3.921831571388888
1389441,1048365,4.074805745555557
759133,760785,4.234043153333322
26555,31953,3.6142115783333297
8634,1183485,-0.2316550616666669
753796,771074,3.101410818333325
21021,676910,0.7863136033333354
26576,26575,4.779760743333331
849301,850396,3.386264183333316
1342828,1045954,1.3161421250000065
752453,1234356,-0.7014614149999926
1041282,1041391,1.3687685066666662
26144,26143,5.328967860000001
764865,764262,3.0745587283333338
1212369,1234765,-0.0235338850000016
558110,1018072,1.493540993
540093,562796,3.960957919051726
776100,777417,3.5310126533333324
752834,753778,0.8274674283333259
1047617,1042205,3.4804738705555587
761130,863406,3.37544322083333
25988,25987,4.444580570833328
764949,560382,4.056586080499997
781049,779753,2.991115358333336
26998,26997,6.189421623333336
775162,771757,3.477113773333333
1406655,1404453,1.5138369649999996
705030,704942,5.344941858333333
1100430,1222606,-0.0402239166666678
1401652,30545,1.771756414999996
1311345,763578,3.833665763333321
863857,758093,3.9002531658333375
